album,album_0,album_1,album_2,album_3,album_4,album_5,album_6
Bốn Năm Lần,-0.01971969,0.0020858645,-0.07346589,0.02721132,-0.040403165,0.029313648,-0.048657905
Bồ (Single),0.0016949761,-0.006789106,-0.0083366055,0.007590796,0.0069167195,-0.013150158,-0.006693472
Bội Bạc (Single),0.016721366,0.01915497,0.0029750988,-0.00030033095,-0.008389387,0.010599308,-0.030200992
Bới Tung Thế Giới (Single),-0.0032414184,-0.009793612,-0.035136662,-0.0019288588,-0.018096905,-0.0068090237,-0.07018491
Bờ Môi Em (Single),0.003073922,-0.003946522,-0.027375484,0.028892154,-0.030316692,0.005894161,-0.06403749
Bờ Vai Jeus,-0.014215467,-0.02860992,-0.07501403,0.034170877,-0.06839287,0.04537508,-0.096489534
Bởi Vì Anh Yêu Đơn Phương (Single),-0.03139945,-0.011325111,-0.009420927,-0.0021600425,0.008153778,0.028040532,-0.0011037171
Bức Tranh Đồng Quê (Single),-0.015223813,0.010063655,0.0027057,-0.028681522,-0.0021774913,-0.021438293,0.0104674455
Bứt Phá Vươn Xa (Single),-0.01908395,0.033206917,-0.003917754,-0.01352925,0.009183301,-0.0003116127,-0.035941653
Ca Dao Mẹ,-0.0017645195,0.020913431,-0.0052842065,-0.010216772,-0.00058474764,-0.001872462,-0.02915737
Ca Khúc Xuân,0.018566204,0.02316061,-0.029375946,-0.052132033,0.0005135864,0.048605137,-0.09848769
Canh Ngoại Nấu,-0.008891119,0.0086451275,0.02902751,0.010887186,0.02314446,0.012929541,0.03560738
Cao Nam Thành Remix Collection 2018,-0.020642594,0.012331247,-0.0048683337,0.010990593,-0.010059857,0.012111627,0.0053742444
Cha - Mẹ - Tuổi Thơ Con(Single),0.015744083,0.0027204745,0.012197676,0.023498148,-0.00035009012,0.023679864,0.020205138
Cha Mẹ (EP),0.006022413,-0.02422438,0.0029414922,0.004925948,0.010556394,0.060451437,-0.045774113
Cha Mẹ Con Sai Rồi (Single),-0.017531771,0.020763552,-0.008950624,0.034597196,0.008207411,0.005076216,0.02414692
Cha Yêu Mẹ Yêu (Single),0.024044165,-0.033723176,-0.024972508,0.017427437,-0.033543907,-0.00056952087,-0.022489537
Cherry Lady (Single),0.02033896,-3.480464e-05,-0.011604661,-0.015738424,0.04354429,-0.019223731,-0.01814122
Chia Tay (Cover) (Single),-0.007825519,-0.016388202,-0.028901737,-0.017244238,-0.018532127,0.03611018,-0.06293093
Chia Tay Chiều Đông,-0.0035707846,-0.025137782,-0.014235675,0.011780037,-0.046119913,0.01302583,-0.05642103
Chia Đôi Một Trái Tim (Remix) (Single),-0.013138296,0.02004391,0.035444945,0.011449333,0.021357987,-0.022372643,0.008719558
Chill House Catwalk Dáng Lụa Áo Dài (Single),0.040445335,-0.0085092215,-0.009428635,-0.007389778,-0.045109726,-0.0049249064,-0.07845004
Chim Hót Tháng 5,0.004045699,-0.0005138546,-0.012445272,0.013721585,0.01676727,-0.033503074,-0.037970755
Chiếc Bụng Đói (Single),0.019800512,0.030531112,0.036817875,0.008948776,0.021664917,-0.036657065,0.049714852
Chiếc Lá Mùa Đông (Single),0.011376989,0.0007468499,-0.019514788,0.0049429,-0.0055215955,-0.011424498,-0.042567335
Chiếc Áo Vá,0.009374802,-0.008356613,-0.02564222,-0.0041181026,-0.0038938746,-0.015112432,0.0038146074
Chiếc Ôm Từ Phía Sau (Single),0.008982746,-0.014603481,0.009068998,-9.741485e-05,0.004084016,-0.010169538,0.05429218
Chiến Trường Tuổi 20 (Instrument),-0.0071462244,0.028662514,-0.030505627,-0.009310488,0.009687737,0.02485147,-0.014499334
Chiều Cuối Tuần (Single),-0.03667904,0.0010656938,-0.046593003,-0.0067014783,-0.06583697,0.044887178,-0.037191607
Chiều Thu Hẹn Ước,-0.025246527,-0.0058748433,0.0090446295,0.012025323,0.018219719,0.007252513,0.022419134
Cho (Single),-0.031289868,0.0012640506,0.003878282,-0.019633576,0.008781526,-0.0031048388,0.03147228
Cho Anh Cơ Hội (Single),0.005395645,0.038119424,-0.0071530603,-0.030991679,-0.029418385,-0.04316329,-0.023640726
Cho Con Tim Một Lý Do (Single),-0.018357225,-0.014822404,0.013920777,0.015689556,-0.033507228,0.027010923,0.02823053
Cho Họ Ghét Đi Em (Single),-0.002137424,-0.018310923,0.019029513,0.0462081,0.004165274,-0.030967718,0.03468841
Cho Ta Gần Hơn (I'm In Love) (Single),0.010255,-0.030536402,-0.041033857,0.048402853,0.06749472,-0.029409513,0.018163221
Cho Ta Gần Hơn (Single),-0.033789303,0.015844213,0.041894022,0.008475059,-0.01867244,-0.0019751906,0.039598573
Cho Tôi Lang Thang (Single),-0.0009787172,0.0049834745,0.024039961,0.027965233,-0.022699788,0.030313697,0.035181835
Cho Tôi Say (Single),-0.010661165,0.011659659,-0.02691118,-0.010532181,0.008205135,-0.008738506,0.028711924
Cho Tôi Được Một Lần,-0.012107264,-0.0111349095,0.0149920825,-0.012331421,0.015499833,-0.016598104,0.064971924
Cho Vừa Lòng Em,-0.014173007,-0.024900854,-0.01946416,-0.011418819,-0.04863938,0.040179484,-0.024627868
Cho Đi Và Nhận Lại (Single),0.0093757035,-0.0018317079,-0.0056726,-0.03226649,0.011030225,0.0053725042,0.005027431
Chung Một Dòng Sông,0.018009624,0.0049412125,-0.029228535,0.01822961,-0.047266234,0.03409652,-0.063527584
Chung Thủy Chữ Nghèo,0.026392434,0.022395477,0.0043396773,0.014214466,0.008102512,0.009597028,-0.004284165
Chuyến Phiêu Lưu Cùng Em (Single),-0.0001308579,0.017377207,-0.016679855,-0.012114162,-0.050805688,0.023107488,0.011731872
Chuyến Tàu Tốc Hành (Single),0.027294984,0.0116198,-0.0018951844,0.023466919,0.017414568,-0.01894443,-0.014974108
Chuyến Xe Rời Đi (Single),0.005128941,-0.014885461,-0.0021295047,0.028908333,0.013131978,-0.011837998,-0.01743899
Chuyến Đi Của Năm (Mashup) (Single),-0.012698134,-0.015494187,-0.0153285265,-0.007234125,0.0038877204,0.0045255413,-0.0029404073
Chuyến Đi Của Thanh Xuân OST,-0.029045293,-0.043370686,-0.011977793,0.027641928,-0.050177507,0.009448943,0.004512449
Chuyện Anh Sinh Viên (Single),-0.021991018,-0.018642804,-0.012825106,0.014189346,-2.983734e-05,-0.0075444668,-0.005221118
Chuyện Anh Vẫn Chưa Kể (Single),0.030202646,0.0063251653,-0.009589694,0.025971133,-0.029041275,0.00092878996,0.015968775
Chuyện Cũ Bỏ Qua,-0.014217058,0.004357924,0.03104353,0.058112957,-0.01221976,-0.020377941,0.03341248
Chuyện Cũ Bỏ Qua (Single),6.3809006e-05,0.020938706,0.0010107366,-0.017022798,0.004774784,0.0071664685,0.0023385745
Chuyện Của Em Là Yêu (Single),-0.012511721,0.028166467,0.0057740235,0.0009309739,0.015547097,0.01875489,-0.011714235
Chuyện Hẹn Hò,0.00946271,-0.0003815919,0.03679193,-0.008935948,0.025589919,-0.01989908,0.046315175
Chuyện Hẹn Hò (EP),0.011525434,0.015844017,0.0005651765,0.025349354,-0.0064572273,0.020244796,-0.03359137
Chuyện Một Người Đi,0.014095743,0.022759747,-0.01882146,-0.01888547,-0.011277382,-0.005443843,0.00046078215
Chuyện Người Con Gái (Single),-0.014155637,0.018230338,0.050769527,0.0029407896,0.009806941,-0.008271286,0.045284193
Chuyện Người Đàn Bà 2000 Năm Trước (Single),0.009178786,-0.020931046,0.016061926,-0.023537558,0.03701805,-0.012264647,0.059416365
Chuyện Những Người Yêu Xa (Single),-0.021283764,0.00624944,-0.019440085,0.0004798904,-0.036976315,0.016196663,-0.0012578891
Chuyện Thu (Single),-0.0036194914,0.011895569,-0.0053453385,-0.028075486,0.054060947,-0.021782517,0.0071909665
Chuyện Tình Belém,0.016047206,-0.007409329,-0.069035515,0.008096017,-0.055088848,0.032548558,-0.044965427
Chuyện Tình Buồn (Single),-0.012797232,-0.009853601,0.008138699,0.019688606,-0.0014222127,0.0006455358,-0.0030672397
Chuyện Tình Buồn Trăm Năm,-0.016826559,-0.014942488,-0.042966034,0.013890298,-0.017601527,0.060343005,-0.009665807
Chuyện Tình Cô Lái Đò Bến Hạ,0.016664136,0.02365781,0.0010865966,-0.002494011,0.002643387,-0.0078595765,0.022315022
Chuyện Tình Hoa Pense,0.012122475,0.010228093,-0.01868894,-0.007845891,-0.010152268,-0.03300199,-0.0016884096
Chuyện Tình Không Dĩ Vãng,0.010085555,0.0035950511,0.049673505,-0.01033555,0.04129586,-0.031721342,0.07432092
Chuyện Tình Không Dĩ vãng (Single),0.0026534623,-0.017150957,-0.030548131,0.011566015,-0.038391314,0.010152014,-0.097337626
Chuyện Tình Mùa Đông (Single),0.039221697,-0.007870778,-0.06650989,-0.0075979857,-0.028040871,0.03548631,-0.08144204
Chuyện Tình Mộng Thường,-0.018338647,0.0067718625,-0.07458683,0.008885245,0.016746884,0.042496584,-0.081774205
Chuyện Tình Mộng Thường (Single),0.016102076,0.017676765,0.018707931,-0.0010368011,0.018942133,0.02452068,0.03554034
Chuyện Tình Nàng Trinh Nữ Tên Thi,-0.016669007,-0.0051021236,0.0024732524,-0.013580287,0.019874437,-0.038894206,0.019848377
Chuyện Tình Phố Đêm (Single),0.0022249226,0.0019473266,-0.022561636,-0.016506534,0.0019060209,-0.006079632,-0.033736564
Chuyện Tình Sông Hương (Vol 5),-0.020916717,-0.05746022,-0.018560652,-0.015979331,-0.016396556,0.04650802,-0.033754162
Chuyện Tình Ta,0.01395605,-0.007216677,-0.01719812,-0.004153501,0.017212562,0.007021688,-0.023484409
Chuyện Đêm Mưa,-0.032148488,-0.036010355,-0.059405267,0.004357712,-0.09660357,0.059154164,-0.05556619
Chuyện Đời Con Gái (Đắp Mộ Cuộc Tình 2) (EP),-0.019432768,0.022903716,-0.06072352,0.029122615,-0.027645987,0.0003764797,-0.021521516
Chà Đào (Single),-0.02465029,0.0062588314,0.024976943,0.026909268,0.032155115,-0.020308502,0.032748565
Chàng Trai Bejin 10,0.034699347,0.003601085,0.020345952,-0.0009926803,-0.009797665,0.0042320755,-0.039061215
Chàng Trai Bejin 11,0.01286041,-0.0080453055,-0.05125453,0.011460429,-0.017043397,0.023790864,-0.09805827
Chàng Trai Nông Thôn (Single),-0.0132124275,0.013405651,0.03487549,0.016307455,0.019265141,0.004949864,0.022960378
Chàng Trai Với Nụ Cười Tỏa Nắng (Single),-0.020947646,-7.1654285e-05,-0.019059127,-0.0016024786,-0.0420557,0.013535093,0.0020756475
Chàng Trai Ấy (Single),0.017977249,-0.003971045,-0.0101180095,-0.0016437664,0.016781857,0.033365637,-0.016563084
Chào Ngày Tết Việt Nam,0.015399918,-0.001849018,-0.026889453,0.016796116,-0.032074116,-0.0153365135,-0.02195613
Chào Năm Mới Sang (Single),0.0024966223,0.01939395,0.010981111,0.008553112,0.020390313,-0.028160956,-0.007858416
Chân Ngắn – Sao Em Phải Xoắn (Remix) (Cover),0.009967176,-0.012350292,-0.013900694,-0.012579642,0.04016216,-0.027412567,0.021033878
Chân Ngắn – Sao Em Phải Xoắn Remix Cover,0.010093351,-0.00086093025,0.016728844,0.0067071854,0.01828395,-0.03023383,0.01099258
Chân Thành Nên Tổn Thương (Single),-0.023869347,-0.010907488,0.01278283,0.0069827586,0.004642124,0.0025653108,0.035177283
Chín Bậc Tình Yêu,-0.0031461075,0.005812642,0.03970327,-0.016468432,0.029541034,-0.035947017,0.035609543
Chôn Dấu Cuộc Tình (Single),0.015571559,0.00032759504,-0.006936709,0.025079712,-0.008735532,-0.009549764,-0.0061024465
Chôn Giấu Một Tình Yêu,0.017274376,0.013639127,-0.011570702,-0.01103125,-0.023395428,-0.0009910048,-0.05126989
Chùa Tôi,0.007908942,-0.0072642667,0.042760715,0.008375609,-0.0046326416,-3.3719094e-05,0.0027769152
Chúa Của Chúng Ta (Single),0.011660886,0.035450615,0.017926529,-0.016040698,-0.009423846,-0.028708708,0.053752016
Chúa Đã Gọi Con,-0.007004817,0.0012362145,0.0013583921,0.020930683,0.032099202,0.036922537,-0.0051432154
Chúc Em Bên Người 2 (Single),0.01675457,0.037135936,-0.008664463,-0.033356972,0.02997743,-0.00858267,0.01109173
Chúc Em Ngủ Ngon,-0.015795682,0.0010306679,0.0014837126,0.01869977,0.008638645,0.020541932,0.015330924
Chúc Mừng Sinh Nhật (Single),-0.0044654,0.005914113,0.018845236,0.0059223385,0.0018666812,-0.014123008,0.035340566
Chúc Tết (Single),0.020415887,0.013100366,-0.052158885,0.0020872205,-0.06660558,0.054410387,-0.070936866
Chúc Tết Đi Sẽ Có Lì Xì (Single),0.009816883,0.017017115,-0.03858573,-0.027801607,-0.010617775,0.02014224,-0.05616461
Chúc Xuân,0.016436655,-8.40649e-05,-0.05654653,-0.005394435,-0.026489437,0.034775324,-0.05956461
Chúc Xuân Tài Lộc (Single),-0.009377983,0.011865797,0.021016661,0.0068140193,0.038259912,-0.017136361,0.013103252
Chúng Ta Chẳng Giống Nhau,0.00967736,-0.015741127,0.007014909,0.028485665,-0.017867107,-0.01080875,0.039739292
Chúng Ta Là Anh Em (Single),0.0073342426,0.031591177,0.026212553,0.021154745,0.021042952,0.006009574,0.038672883
Chúng Ta Từng Là Tất Cả (Single),0.015515046,-0.0007665988,0.032677855,-0.0154365795,0.034935318,-0.03594121,0.019671064
Chúng Ta Từng Rất Đẹp (Single),-0.009897457,0.003271,0.0056270324,0.009465409,0.006675011,-0.024713486,0.045638956
Chút Tình Miền Tây,0.005120851,-0.025503943,-0.03295972,0.0049345465,0.0017508597,0.036220144,-0.05477666
Chút Tình Đã Quên (Hoán Đổi OST) (Single),-0.004469444,0.010855671,0.03321188,-0.008125061,-0.024433484,-0.018765423,0.044269018
Chút kỷ Niệm Buồn (Single),0.0050914013,0.01309137,0.020338666,0.0025001417,0.008889146,-0.0009960637,0.03827979
Chạm Bóng Cửa Ô,-0.031574357,-0.00782273,-0.056302905,0.020059392,-0.03330487,0.036743455,-0.07800187
Chạm Khẽ Tim Anh Một Chút Thôi (Single),-0.04575319,-0.012719573,0.030601274,0.045280367,-0.021173013,0.013779047,0.07527853
Chạm Nhẹ Quá Khứ (Single),-0.031615343,-0.028656984,-0.0064559057,-0.0101098055,-0.024399608,-0.01140297,0.023629855
Chạm Đáy Nỗi Đau (Cover) (Single),0.019492188,-0.022810627,0.005814992,0.0316711,0.011776941,-0.008275777,-0.006129171
Chạm Đáy Nỗi Đau (Single),0.0009276338,0.0061595156,0.015868407,0.0018625085,-0.00461948,-0.0064188363,0.002723587
Chạy Ngay Đi (Cover) (Single),-0.015347218,0.014902005,-0.0114151165,0.0325916,0.01687676,0.00067498087,0.04087446
Chả Hiểu Sao (Single),0.0024638954,-0.013318527,0.0014193777,-0.008272553,-0.004430812,0.020189866,0.035620175
Chấm Dứt Yêu Thương (Single),0.0051200017,0.03208226,0.016593393,0.009945977,0.027171087,-0.0030889406,0.004238281
Chấp Nhận (Single),0.015131092,-0.016422924,-0.030445686,-0.0014154144,0.009167982,0.03141011,-0.02151407
Chất Ngất Tình Cha (Single),0.011274966,0.015395487,0.008175366,0.01858898,-0.0041917665,-0.00644888,-0.033477753
Chậm Lại Một Giây (Single),-0.022206012,0.012755752,0.0134042,-0.03986307,-0.02098704,-0.01415631,-0.007184542
Chắc Anh Đang (Single),0.000800512,-0.016125863,0.0107906,0.032118976,-0.032301527,0.0083327005,0.017420107
Chắc Em Có Quên Anh (Single),-0.0010206997,0.037347134,-0.02345686,-0.04438008,0.014386657,0.0030602347,-0.01858056
Chắp Tay Sen Nở,-0.008842501,0.0021761942,-0.068321876,0.034614928,-0.046026252,0.036987104,-0.07088291
Chẳng Buồn Chẳng Khóc (Single),0.0034614492,0.011131396,-0.014760569,0.0056982758,0.002919356,-0.008385193,-0.023490375
Chẳng Còn Như Đã Từng (Single),-0.0069787703,0.0132640125,0.017065791,-0.0047729784,0.024775013,-0.0046693115,0.06246618
Chẳng Cần Phải Giống Ai (Single),0.009545561,0.035498675,0.008477302,-0.031477537,0.016449321,-0.010388101,-0.0032429143
Chẳng Dám Yêu Thêm Một Ai (Single),0.018626502,-0.009371865,-0.013667968,-0.021903314,0.008784598,-0.0046102437,-0.043094885
Chẳng Gì Đẹp Đẽ Trên Đời Mãi (Single),-0.00047103764,0.032208793,-0.023390165,-0.0019831373,0.0071849814,0.0075727776,-0.02743592
Chẳng Gì Đẹp Đẽ Trên Đời Mãi (Tropical House) (Single),-0.026078578,-0.055716574,-0.01469863,0.052691005,-0.039649583,0.04007955,0.026369054
Chẳng Lẽ Không Yêu Được Em (Single),-0.0066582127,0.0070969895,0.0073550073,0.0012740858,0.018501557,-0.029460797,0.031687822
Chẳng Nói Nên Lời (Single),-0.009451252,-0.028015668,0.0018080578,0.04839497,-0.019925663,0.0028047154,0.039972216
Chẳng Phải (Single),0.032070696,-0.0017811984,-0.05680885,0.012109125,-0.043796536,0.039341204,-0.0968699
Chẳng Phải Do Tôi (Single),0.007624271,-0.024151763,0.030392375,0.020786826,0.007263766,0.02843323,0.024114627
Chẳng Qua Nỗi Nhớ Vẫn Đong Đầy (Single),-0.020983348,0.0018476441,0.018146958,0.018759716,-0.016253535,0.03280344,0.012705842
Chỉ Còn Lại Niềm Đau,-0.004593622,-0.02923492,-0.027367994,0.006084852,-0.043412298,0.0062905364,0.0020388707
Chỉ Còn Một Đêm Nữa,0.02023662,0.0071976357,-0.013144156,-0.007021457,-0.010134123,-0.026067162,-0.002929673
Chỉ Còn Trong Nỗi Nhớ (Single),-0.012343846,0.030390162,0.046624564,0.026072472,0.034014322,-0.017562706,0.05442638
Chỉ Có Thể Là Em (Single),0.004690042,0.0054507195,-0.038862467,-0.037566256,0.008026481,0.043290157,-0.032846425
Chỉ Có Tình Yêu Ở Lại (Lôi Báo OST) (Single),-0.0057338756,-0.0053822454,-0.017414035,-0.012721652,0.00469414,0.027487576,-0.002991464
Chỉ Cần Có Em (Single),0.007881561,-0.009259829,-0.029869398,0.0036542788,-0.032039188,0.010027422,-0.05314984
Chỉ Cần Mình Thương Nhau (Single),-0.0067789718,0.015643498,-0.037784033,0.008976677,0.005182812,0.0038477047,0.011644295
Chỉ Hai Đứa Mình Thôi Nhé,0.028748859,-0.044850834,-0.023064312,0.0012403146,0.011158536,0.0020584115,-0.028513271
Chỉ Là Hư Không (Single),0.012367132,0.009922683,0.008316669,-0.010140032,0.0020332474,-0.007970823,0.0073462464
Chỉ Là Phù Du,0.019026782,0.026072334,-0.016101578,-0.02710945,0.013150519,-0.0027824193,-0.07001237
Chỉ Là Thoáng Qua (Single),0.022527078,1.8335879e-06,-0.019334154,-0.058731146,0.009385088,-0.00858645,-0.03160931
Chỉ Mãi Yêu Mình Em (Single),0.023131201,0.00078547,0.016887132,-0.016714167,0.006874944,0.020344898,-0.011197587
Chỉ Mình Anh Biết (Single),-0.01494814,-0.026313584,0.030856038,0.025703996,-0.003050285,0.0070702927,0.022727009
Chỉ Một Lần Sống (Single),-0.013178538,-0.020975083,0.050712276,0.02035203,-0.0069976794,-0.028884837,0.07562065
Chỉ Sợ Nhớ Nhà (Single),-0.034274574,-0.0023521185,0.043414112,0.008036905,-0.013810796,0.010358892,0.008208971
Chỉ Trừ Em Ra (Single),-0.0055565187,0.01418894,0.022385513,0.012896436,-0.0033703086,-0.0063263215,0.013480881
Chỉ Vì Còn Yêu (Single),-0.0038684583,-0.0010120705,-0.043644235,0.0008822799,-0.010722575,0.018730571,-0.045856405
Chỉ Vì Những Đam Mê (Single),-0.005611659,-0.0023293863,-0.007542677,0.0062959017,0.03405736,-0.013988653,0.04152094
Chị Hai,0.013725884,0.004236388,0.030727679,-0.0145227015,0.017468821,0.0061712926,0.031096514
Chị Tôi (Single),-0.024094049,-0.0020147501,-0.0030197974,-0.0022395905,-0.0108242985,-0.00969235,0.010567573
Chị Đi Tìm Em,0.02390937,-0.0072618136,0.03692078,-0.021325449,0.044608906,-0.03802208,0.052000206
Chị Ơi ! Anh Yêu Em (Single),-0.00462452,-0.03274128,0.002827394,-0.015061075,0.010529128,-0.02123377,0.015853737
Chờ (Single),-0.0075727166,0.010203855,0.022548912,0.020925611,0.029948596,-0.0425266,0.030430043
Chờ Ai (Single),0.011030914,0.016841536,0.03168767,-0.012563378,-0.004152146,-0.0070485985,-0.007216354
Chờ Duyên (Single),-0.00898686,-0.0243386,0.04048005,-0.007847421,0.006555191,0.003957708,0.034358785
Chờ Em,0.0041613653,-0.00026716292,-0.026309818,-0.022542277,-0.030921321,0.024855088,-0.07656755
Chờ Em Cuối Đông (Single),0.022288347,0.02442592,-0.018842682,-0.010251114,-0.013578577,0.009755929,-0.004466354
Chờ Một Ngày Nắng (Single),0.0017832443,-0.013228881,0.032022588,0.024248261,0.026718047,0.001426015,0.03384013
Chờ Nhau Cuối Con Đường,-0.0013798487,-0.02979461,0.02062732,-0.0059875255,0.016862813,0.0055310032,0.022406999
Chờ Yêu (Single),-0.0022001348,0.048590656,0.006947211,-0.008945402,0.006898454,-0.009810966,0.01839281
Chợ Đời (Single),-0.02937699,0.011532353,-0.0013615187,0.047270633,-0.0004849367,0.011157187,0.0073678223
Chợt Nhận Ra Em Yêu Anh (Single),-0.036508285,0.027444517,0.0030911595,0.006189164,-0.025415462,0.008948281,0.036568783
Chợt Nhớ,-0.008619169,-0.018662944,-0.07461707,0.0062291683,-0.07432036,0.051607717,-0.07723365
